조회연도,대학명,대학코드,전형명,구분,모집단위,모집인원_최초,모집인원_이월,모집인원_총,경쟁률,충원인원,환산점수_50,환산점수_70,환산등급_50,환산등급_70
2027,국립목포대학교[본교],11,학생부종합(장애인전형),수시,건축학과,0,0,0,,0,0,0,0,0
2027,국립목포대학교[본교],11,학생부종합(장애인전형),수시,환경교육과,0,0,0,,0,0,0,0,0
2027,국립목포대학교[본교],11,학생부종합(장애인전형),수시,수학교육과,0,0,0,,0,0,0,0,0
2027,국립목포대학교[본교],11,학생부종합(장애인전형),수시,인공지능공학과,0,0,0,,0,0,0,0,0
2027,국립목포대학교[본교],11,학생부종합(장애인전형),수시,건축 ? 토목 ? 환경공학부,0,0,0,,0,0,0,0,0
2027,국립목포대학교[본교],11,학생부종합(장애인전형),수시,아트앤디자인학부,0,0,0,,0,0,0,0,0
2027,국립목포대학교[본교],11,학생부종합(장애인전형),수시,도시계획및조경학부,0,0,0,,0,0,0,0,0
2027,국립목포대학교[본교],11,학생부종합(장애인전형),수시,기계조선해양공학부,0,0,0,,0,0,0,0,0
2027,국립목포대학교[본교],11,학생부종합(장애인전형),수시,원예산림학부,0,0,0,,0,0,0,0,0
2027,국립목포대학교[본교],11,학생부종합(장애인전형),수시,식품?제약공학부,0,0,0,,0,0,0,0,0
2027,국립목포대학교[본교],11,학생부종합(장애인전형),수시,행정?언론미디어학부,0,0,0,,0,0,0,0,0
2027,국립목포대학교[본교],11,학생부종합(장애인전형),수시,국어국문 ? 문예창작학부,0,0,0,,0,0,0,0,0
2027,국립목포대학교[본교],11,학생부종합(장애인전형),수시,스마트모빌리티학부,0,0,0,,0,0,0,0,0
2027,국립목포대학교[본교],11,학생부종합(장애인전형),수시,지적학과,0,0,0,,0,0,0,0,0
2027,국립목포대학교[본교],11,학생부종합(장애인전형),수시,수산생명의학과,0,0,0,,0,0,0,0,0
2027,국립목포대학교[본교],11,학생부종합(장애인전형),수시,컴퓨터학부,0,0,0,,0,0,0,0,0
2027,국립목포대학교[본교],11,학생부종합(장애인전형),수시,반도체공학과,0,0,0,,0,0,0,0,0
2027,국립목포대학교[본교],11,학생부종합(장애인전형),수시,패션의류학과,0,0,0,,0,0,0,0,0
2027,국립목포대학교[본교],11,학생부종합(장애인전형),수시,식품영양학과,0,0,0,,0,0,0,0,0
2027,국립목포대학교[본교],11,학생부종합(장애인전형),수시,인문콘텐츠학부,0,0,0,,0,0,0,0,0
2027,국립목포대학교[본교],11,학생부종합(장애인전형),수시,체육학과,0,0,0,,0,0,0,0,0
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅲ),수시,간호학과,1,0,1,15,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅱ),수시,행정복지학부,1,0,1,45,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅱ),수시,건축학전공(5년),1,0,1,16,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅱ),수시,기계공학부,2,0,2,16.5,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅱ),수시,전기공학부,2,0,2,19.5,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅱ),수시,경제학과,1,0,1,25,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅱ),수시,국어국문학과,1,0,1,20,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅱ),수시,일어일문학부,1,0,1,26,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅱ),수시,고분자?화학소재공학부,1,0,1,14,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅱ),수시,시스템경영?안전공학부,1,0,1,16,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅱ),수시,물리학과,1,0,1,11,5,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅱ),수시,융합소재공학부,1,0,1,14,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅱ),수시,미디어커뮤니케이션학부,1,0,1,26,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅱ),수시,소방공학과,1,0,1,15,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅱ),수시,미생물학과,1,0,1,18,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅱ),수시,응용수학과,1,0,1,10,1,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅱ),수시,컴퓨터공학전공,1,0,1,15,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅱ),수시,전자정보통신공학부,1,0,1,13,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,국제통상학부,3,0,3,10,1,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,법학과,2,0,2,10,4,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,행정복지학부,1,0,1,26,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,유아교육과,1,0,1,16,3,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,수해양산업교육과,1,0,1,6,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,건축공학과,2,0,2,8.5,3,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,건축학전공(5년),1,0,1,8,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,환경공학전공,2,0,2,5.5,2,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,환경대기과학전공,1,0,1,4,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,기계공학부,4,0,4,7.5,3,0,0,3.79,3.9
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,전기공학부,5,0,5,5.4,0,0,0,3.55,3.64
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,에너지자원공학과,1,0,1,6,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,경제학과,2,0,2,7,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,토목공학전공,3,0,3,8,1,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,국어국문학과,1,0,1,13,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,일어일문학부,1,0,1,14,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,영어문화?산업전공,2,0,2,11,1,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,고분자?화학소재공학부,3,0,3,4.67,4,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,국제지역학부,2,0,2,9.5,2,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,해양공학과,1,0,1,5,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,해양학전공,1,0,1,6,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,해양생산시스템관리학부,1,0,1,7,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,중국학과,1,0,1,9,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,경영학부,5,0,5,15.2,6,0,0,3.81,4.09
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,사학과,2,0,2,9.5,3,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,화학과,1,0,1,5,1,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,시스템경영?안전공학부,3,0,3,5.33,1,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,에너지수송시스템공학부,6,0,6,6.17,8,0,0,4.6,4.67
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,해양스포츠전공,1,0,1,17,1,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,해양수산경영경제학부,1,0,1,7,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,물리학과,1,0,1,5,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,패션디자인학과,2,0,2,13,1,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,나노융합반도체공학부,2,0,2,3.5,2,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,디지털금융학과,1,0,1,6,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,위성정보융합공학전공,1,0,1,5,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,스마트모빌리티공학과,1,0,1,6,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,데이터정보과학부,2,0,2,7,1,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,"사회계열(법학과,중국학과,정치외교학과)",1,0,1,12,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,융합소재공학부,5,0,5,7,3,0,0,4.76,4.84
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,미디어커뮤니케이션학부,1,0,1,15,2,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,화학공학과,3,0,3,5.67,2,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,소방공학과,1,0,1,13,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,의공학전공,1,0,1,6,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,수산생명과학부,2,0,2,4.5,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,수산생명의학과,2,0,2,4.5,2,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,미생물학과,1,0,1,9,5,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,생물공학과,1,0,1,6,2,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,환경지질과학전공,1,0,1,7,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,생태공학전공,1,0,1,4,2,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,식품과학부,2,0,2,10.5,1,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,응용수학과,1,0,1,8,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,컴퓨터공학전공,5,0,5,7.6,2,0,0,3.77,3.88
2027,국립부경대학교[본교],13,학생부종합(사회적배려대상자Ⅰ),수시,전자정보통신공학부,4,0,4,6.5,7,0,0,4.17,4.26
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,국제통상학부,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,법학과,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,정치외교학과,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,행정복지학부,1,0,1,,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,건축공학과,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,경제학과,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,화학과,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,환경공학전공,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,환경대기과학전공,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,기계공학부,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,전기공학부,1,0,1,,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,에너지자원공학과,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,건축학전공(5년),0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,국어국문학과,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,일어일문학부,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,영어문화?산업전공,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,국제지역학부,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,토목공학전공,1,0,1,,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,해양공학과,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,해양학전공,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,해양생산시스템관리학부,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,중국학과,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,경영학부,1,0,1,,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,사학과,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,생물공학과,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,휴먼바이오융합전공,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,시스템경영?안전공학부,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,에너지수송시스템공학부,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,해양수산경영경제학부,1,0,1,,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,물리학과,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,융합소재공학부,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,과학컴퓨팅학과,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,나노융합반도체공학부,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,디지털금융학과,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,위성정보융합공학전공,1,0,1,,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,스마트모빌리티공학과,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,데이터정보과학부,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,"사회계열(법학과,중국학과,정치외교학과)",0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,화학공학과,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,소방공학과,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,의공학전공,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,수산생명과학부,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,수산생명의학과,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,미생물학과,1,0,1,,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,전자정보통신공학부,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,미디어커뮤니케이션학부,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,환경지질과학전공,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,생태공학전공,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,식품과학부,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,응용수학과,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,컴퓨터공학전공,1,0,1,,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(특수교육대상자),수시,고분자?화학소재공학부,0,0,0,,0,미제출 사유 : 모집인원 없음,,,
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,과학컴퓨팅학과,2,0,2,8,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,법학과,5,0,5,12.4,6,0,0,3.47,3.54
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,정치외교학과,2,0,2,13,2,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,행정복지학부,6,0,6,17.67,6,0,0,3.47,3.56
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,유아교육과,9,0,9,18,8,0,0,3.37,3.74
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,수해양산업교육과,6,0,6,8,3,0,0,4.17,4.27
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,건축공학과,3,0,3,21,5,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,건축학전공(5년),4,0,4,20.5,3,0,0,3.7,3.95
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,국제통상학부,7,0,7,33.71,11,0,0,3.62,4.07
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,환경공학전공,4,0,4,12.5,5,0,0,3.69,3.8
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,환경대기과학전공,4,0,4,13.5,2,0,0,3.46,3.53
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,기계공학부,10,0,10,15.8,8,0,0,3.69,3.72
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,전기공학부,11,0,11,9.91,13,0,0,3.35,3.48
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,에너지자원공학과,4,0,4,11.25,3,0,0,4.01,4.4
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,경제학과,6,0,6,19.67,0,0,0,3.41,3.53
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,토목공학전공,5,0,5,16.8,5,0,0,4.29,4.4
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,국어국문학과,3,0,3,15.67,2,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,일어일문학부,5,0,5,27.2,9,0,0,3.88,4.1
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,인문사회과학대학자유전공학부,18,0,18,32.72,18,0,0,3.73,3.93
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,자연과학대학자유전공학부,6,0,6,15.33,7,0,0,4.02,4.06
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,경영대학자유전공학부,8,0,8,25.25,3,0,0,3.6,3.81
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,공과대학자유전공학부,33,0,33,14.67,21,0,0,3.68,3.91
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,수산과학대학자유전공학부,12,0,12,12.83,10,0,0,3.72,3.77
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,환경?해양대학자유전공학부,8,0,8,30,5,0,0,4.19,4.33
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,정보융합대학자유전공학부,15,0,15,16.8,11,0,0,3.82,3.98
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,영어문화?산업전공,5,0,5,14.8,2,0,0,3.65,3.9
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,고분자?화학소재공학부,7,0,7,17.86,8,0,0,3.67,3.69
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,해양공학과,4,0,4,13.5,3,0,0,4.09,4.1
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,해양학전공,4,0,4,12.5,5,0,0,3.94,3.96
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,해양생산시스템관리학부,6,0,6,16.17,6,0,0,4.28,4.34
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,중국학과,2,0,2,18.5,3,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,글로벌자율전공학부,4,0,4,28.25,7,0,0,3.68,3.9
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,경영학부,9,0,9,19.33,14,0,0,3.4,3.41
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,사학과,3,0,3,24.33,2,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,국제지역학부,5,0,5,45,2,0,0,4.68,4.83
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,화학과,4,0,4,11.5,4,0,0,3.57,3.72
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,휴먼바이오융합전공,2,0,2,8.5,0,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,시스템경영?안전공학부,8,0,8,13.63,3,0,0,3.71,3.95
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,에너지수송시스템공학부,8,0,8,13,0,0,0,3.68,3.7
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,해양수산경영경제학부,6,0,6,11.83,6,0,0,3.78,3.83
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,물리학과,4,0,4,10.75,3,0,0,4.51,4.6
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,간호학과,4,0,4,20.5,0,0,0,3.41,3.43
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,패션디자인학과,2,0,2,22,1,미제출 사유 : 모집인원 3명 이하 비공개,,,
2027,국립부경대학교[본교],13,학생부종합(학교생활우수인재),수시,나노융합반도체공학부,12,0,12,12.42,6,0,0,3.69,3.7
